Information,,Skin,Multi,Archive,Expansion,Material,Material,Material
5375,Hib Mauler Epic Body Female,Lab_Epic_Hib_Mauler_Lea1_body1f.dds,0,0,4,2418,,
5376,Hib Mauler Epic Body Male,Lab_Epic_Hib_Mauler_Lea1_body1m.dds,0,0,4,2419,,
5377,Hib Mauler Epic Boots,Lab_Epic_Hib_Mauler_Lea1_boots.dds,0,0,4,2420,,
5378,Mid Mauler Epic Arms,Mid Mauler Epic Arms.dds,0,0,4,2421,,
5379,Mid Mauler Epic Body Female,Mid Mauler Epic Body Female.dds,0,0,4,2422,,
5380,Mid Mauler Epic Body Male,Mid Mauler Epic Body Male.dds,0,0,4,2423,,
5381,Mid Mauler Epic Body Boots,Mid Mauler Epic Body Boots.dds,0,0,4,2424,,
5382,Mid Mauler Epic Gloves,Mid Mauler Epic Gloves.dds,0,0,4,2425,,
5383,Mid Mauler Epic Legs,Mid Mauler Epic Legs.dds,0,0,4,2426,,
5384,Corrupt Chain Female Body,lab_corruptmino_chn1_body1f.dds,0,0,4,2427,,
5385,Corrupt Chain Male Body,lab_corruptmino_chn1_body1m.dds,0,0,4,2428,,
5386,Corrupt Chain Boots,lab_corruptmino_chn1_boot1.dds,0,0,4,2429,,
5387,Corrupt Chain Gloves,lab_corruptmino_chn1_glove1.dds,0,0,4,2430,,
5388,Corrupt Chain Legs,lab_corruptmino_chn1_leg1.dds,0,0,4,2431,,
5389,Corrupt Chain Arms,lab_corruptmino_chn1_arm1.dds,0,0,4,2432,,
5390,Corrupt Leather Arms,lab_corruptmino_lea1_arm1.dds,0,0,4,2433,,
5391,Corrupt Leather Female Body,lab_corruptmino_lea1_body1f.dds,0,0,4,2434,,
5392,Corrupt Leather Male Body,lab_corruptmino_lea1_body1m.dds,0,0,4,2435,,
5393,Corrupt Leather Boots,lab_corruptmino_lea1_boot1.dds,0,0,4,2436,,
5394,Corrupt Leather Gloves,lab_corruptmino_lea1_glove1.dds,0,0,4,2437,,
5395,Corrupt Leather Legs,lab_corruptmino_lea1_leg1.dds,0,0,4,2438,,
5396,Corrupt Plate Arms,lab_corruptmino_plt1_arm1.dds,0,0,4,2439,,
5397,Corrupt Plate Female Body,lab_corruptmino_plt1_body1f.dds,0,0,4,2440,,
5398,Corrupt Plate Male Body,lab_corruptmino_plt1_body1m.dds,0,0,4,2441,,
5399,Corrupt Plate Boots,lab_corruptmino_plt1_boot1.dds,0,0,4,2442,,
5400,Corrupt Plate Gloves,lab_corruptmino_plt1_glove1.dds,0,0,4,2443,,
5401,Corrupt Plate Legs,lab_corruptmino_plt1_leg1.dds,0,0,4,2444,,
5402,Corrupt Robe Female,lab_corruptmino_rob1_body1f.dds,0,0,4,2445,,
5403,Corrupt Robe Male,lab_corruptmino_rob1_body1m.dds,0,0,4,2446,,
5404,Corrupt Scale Female Body,lab_corruptmino_scl1_body1f.dds,0,0,4,2447,,
5405,Corrupt Scale Male Body,lab_corruptmino_scl1_body1m.dds,0,0,4,2448,,
5406,Corrupt Scale Boots,lab_corruptmino_scl1_boot1.dds,0,0,4,2449,,
5407,Corrupt Scale Gloves,lab_corruptmino_scl1_glove1.dds,0,0,4,2450,,
5408,Corrupt Scale Legs,lab_corruptmino_scl1_leg1.dds,0,0,4,2451,,
5409,Corrupt Scale Arms,lab_corruptmino_scl1_arm1.dds,0,0,4,2452,,
5410,Corrupt Studded Arms,lab_corruptmino_std1_arm1.dds,0,0,4,2453,,
5411,Corrupt Studded Female Body,lab_corruptmino_std1_body1f.dds,0,0,4,2454,,
5412,Corrupt Studded Male Body,lab_corruptmino_std1_body1m.dds,0,0,4,2455,,
5413,Corrupt Studded Boots,lab_corruptmino_std1_boot1.dds,0,0,4,2456,,
5414,Corrupt Studded Gloves,lab_corruptmino_std1_glove1.dds,0,0,4,2457,,
5415,Corrupt Studded Legs,lab_corruptmino_std1_leg1.dds,0,0,4,2458,,
5416,Mino Plate Female Body,lab_mino_plt1_body1f.dds,0,0,4,2459,,
5417,Mino Plate Male Body,lab_mino_plt1_body1m.dds,0,0,4,2460,,
5418,Mino Plate Boots,lab_mino_plt1_boot1.dds,0,0,4,2461,,
5419,Mino Plate Gloves,lab_mino_plt1_glove1.dds,0,0,4,2462,,
5420,Mino Plate Legs,lab_mino_plt1_leg1.dds,0,0,4,2463,,
5421,Mino Plate Arms,lab_mino_plt1_arm1.dds,0,0,4,2464,,
5422,Mino Robe Female,lab_mino_rob1_body1f.dds,0,0,4,2465,,
5423,Mino Robe Male,lab_mino_rob1_body1m.dds,0,0,4,2466,,
5424,Mino Scale Arms,lab_mino_scl1_arm1.dds,0,0,4,2467,,
5425,Mino Scale Female Body,lab_mino_scl1_body1f.dds,0,0,4,2468,,
5426,Mino Scale Male Body,lab_mino_scl1_body1m.dds,0,0,4,2469,,
5427,Mino Scale Boots,lab_mino_scl1_boot1.dds,0,0,4,2470,,
5428,Mino Scale Gloves,lab_mino_scl1_glove1.dds,0,0,4,2471,,
5429,Mino Scale Legs,lab_mino_scl1_leg1.dds,0,0,4,2472,,
5430,Mino Studded Arms,lab_mino_std1_arm1.dds,0,0,4,2473,,
5431,Mino Studded Female Body,lab_mino_std1_body1f.dds,0,0,4,2474,,
5432,Mino Studded Male Body,lab_mino_std1_body1m.dds,0,0,4,2475,,
5433,Mino Studded Boots,lab_mino_std1_boot1.dds,0,0,4,2476,,
5434,Mino Studded Gloves,lab_mino_std1_glove1.dds,0,0,4,2477,,
5435,Mino Studded Legs,lab_mino_std1_leg1.dds,0,0,4,2478,,
5436,Mino Chain Arms,lab_mino_chn1_arm1.dds,0,0,4,2479,,
5437,Mino Chain Female Body,lab_mino_chn1_body1f.dds,0,0,4,2480,,
5438,Mino Chain Male Body,lab_mino_chn1_body1m.dds,0,0,4,2481,,
5439,Mino Chain Boots,lab_mino_chn1_boot1.dds,0,0,4,2482,,
5440,Mino Chain Gloves,lab_mino_chn1_glove1.dds,0,0,4,2483,,
5441,Mino Chain Legs,lab_mino_chn1_leg1.dds,0,0,4,2484,,
5442,Mino Leather Arms,lab_mino_lea1_arm1.dds,0,0,4,2485,,
5443,Mino Leather Body Female,lab_mino_lea1_body1f.dds,0,0,4,2486,,
5444,Mino Leather Body Male,lab_mino_lea1_body1m.dds,0,0,4,2487,,
5445,Mino Leather Boots,lab_mino_lea1_boot1.dds,0,0,4,2488,,
5446,Mino Leather Gloves,lab_mino_lea1_glove1.dds,0,0,4,2489,,
5447,Mino Leather Legs,lab_mino_lea1_leg1.dds,0,0,4,2490,,
5448,Corrupt Mino Cloak 1,lab_corruptmino_cloak1.dds,0,47,4,0,,
5449,Corrupt Mino Cloak 2,lab_corruptmino_cloak2.dds,0,47,4,0,,
5450,Corrupt Mino Cloak 3,lab_corruptmino_cloak3.dds,0,47,4,0,,
5451,Regular Mino Cloak 1,lab_mino_cloak1.dds,0,47,4,0,,
5452,Regular Mino Cloak 2,lab_mino_cloak2.dds,0,47,4,0,,
5453,Regular Mino Cloak 3,lab_mino_cloak3.dds,0,47,4,0,,
5454,Mid Mauler Epic Body Male,Lab_Epic_Alb_Mauler_Lea1_body1m.dds,0,0,4,2491,,
5455,Mid Mauler Epic Body Boots,Lab_Epic_Alb_Mauler_Lea1_boots.dds,0,0,4,2492,,
5456,Mid Mauler Epic Gloves,Lab_Epic_Alb_Mauler_Lea1_gloves.dds,0,0,4,2493,,
5457,Mid Mauler Epic Legs,Lab_Epic_Alb_Mauler_Lea1_legs.dds,0,0,4,2494,,
5458,Mid Mauler Epic Arms,Lab_Epic_Alb_Mauler_Lea1_arms.dds,0,0,4,2495,,
5459,Mid Mauler Epic Body Female,Lab_Epic_Alb_Mauler_Lea1_body1f.dds,0,0,4,2496,,
5460,Mino Cloth Arms,lab_mino_cth1_arm1.dds,0,0,4,2497,,
5461,Mino Cloth Legs,lab_mino_cth1_leg1.dds,0,0,4,2498,,
5462,Mino Cloth Gloves,lab_mino_cth1_glove1.dds,0,0,4,2499,,
5463,Mino Cloth Boots,lab_mino_cth1_boot1.dds,0,0,4,2500,,
5464,Corrupt Cloth Mino Boots,lab_corruptmino_cth1_boot1.dds,0,0,4,2501,,
5465,Corrupt Cloth Mino Arms,lab_corruptmino_cth1_arm1.dds,0,0,4,2502,,
5466,Corrupt Cloth Mino Legs,lab_corruptmino_cth1_leg1.dds,0,0,4,2503,,
5467,Corrupt Cloth Mino Gloves,lab_corruptmino_cth1_glove1.dds,0,0,4,2504,,
5468,Corrupt Mino Cloth Body Female,lab_corruptmino_cth1_body1f.dds,0,0,4,2505,,
5469,Corrupt Mino Cloth Body Male,lab_corruptmino_cth1_body1m.dds,0,0,4,2506,,
5470,Mino Cloth Body Female,lab_mino_cth1_body1f.dds,0,0,4,2507,,
5471,Mino Cloth Body Male,lab_mino_cth1_body1m.dds,0,0,4,2508,,
5472,bainshee_startvest01.dds,bainshee_startvest01.dds,0,0,4,2509,,
5473,cloak_holiday_valentines_01.dds,cloak_holiday_valentines_01.dds,0,47,4,0,,
5474,ADR_werewolf_startskin.dds,ADR_werewolf_startskin.dds,0,0,4,2512,,
5475,ADR_DragonSworn_cth01_body01m.dds,ADR_DragonSworn_cth01_body01m.dds,0,0,4,2513,,
5476,ADR_DragonSworn_cth01_boots01.dds,ADR_DragonSworn_cth01_boots01.dds,0,0,4,2514,,
5477,ADR_DragonSworn_cth01_gloves01.dds,ADR_DragonSworn_cth01_gloves01.dds,0,0,4,2515,,
5478,ADR_DragonSworn_cth01_legs01.dds,ADR_DragonSworn_cth01_legs01.dds,0,0,4,2516,,
5479,ADR_DragonSworn_cth01_arms01.dds,ADR_DragonSworn_cth01_arms01.dds,0,0,4,2517,,
5480,ADR_DragonSworn_cth01_body01f.dds,ADR_DragonSworn_cth01_body01f.dds,0,0,4,2518,,
5481,ADR_DragonSworn_lea01_arms01.dds,ADR_DragonSworn_lea01_arms01.dds,0,0,4,2519,,
5482,ADR_DragonSworn_lea01_body01f.dds,ADR_DragonSworn_lea01_body01f.dds,0,0,4,2520,,
5483,ADR_DragonSworn_lea01_body01m.dds,ADR_DragonSworn_lea01_body01m.dds,0,0,4,2521,,
5484,ADR_DragonSworn_lea01_boots01.dds,ADR_DragonSworn_lea01_boots01.dds,0,0,4,2522,,
5485,ADR_DragonSworn_lea01_gloves01.dds,ADR_DragonSworn_lea01_gloves01.dds,0,0,4,2523,,
5486,ADR_DragonSworn_lea01_legs01.dds,ADR_DragonSworn_lea01_legs01.dds,0,0,4,2524,,
5487,ADR_DragonSworn_std01_arms01.dds,ADR_DragonSworn_std01_arms01.dds,0,0,4,2525,,
5488,ADR_DragonSworn_std01_body01f.dds,ADR_DragonSworn_std01_body01f.dds,0,0,4,2526,,
5489,ADR_DragonSworn_std01_body01m.dds,ADR_DragonSworn_std01_body01m.dds,0,0,4,2527,,
5490,ADR_DragonSworn_std01_boots01.dds,ADR_DragonSworn_std01_boots01.dds,0,0,4,2528,,
5491,ADR_DragonSworn_std01_gloves01.dds,ADR_DragonSworn_std01_gloves01.dds,0,0,4,2529,,
5492,ADR_DragonSworn_std01_legs01.dds,ADR_DragonSworn_std01_legs01.dds,0,0,4,2530,,
5493,ADR_DragonSworn_scl01_arms1.dds,ADR_DragonSworn_scl01_arms1.dds,0,0,4,2531,,
5494,ADR_DragonSworn_scl01_body1f.dds,ADR_DragonSworn_scl01_body1f.dds,0,0,4,2532,,
5495,ADR_DragonSworn_scl01_body1m.dds,ADR_DragonSworn_scl01_body1m.dds,0,0,4,2533,,
5496,ADR_DragonSworn_scl01_boots1.dds,ADR_DragonSworn_scl01_boots1.dds,0,0,4,2534,,
5497,ADR_DragonSworn_scl01_gloves1.dds,ADR_DragonSworn_scl01_gloves1.dds,0,0,4,2535,,
5498,ADR_DragonSworn_scl01_legs1.dds,ADR_DragonSworn_scl01_legs1.dds,0,0,4,2536,,
5499,ADR_DragonSworn_chn01_arms01.dds,ADR_DragonSworn_chn01_arms01.dds,0,0,4,2537,,
5500,ADR_DragonSworn_chn01_body01f.dds,ADR_DragonSworn_chn01_body01f.dds,0,0,4,2538,,
5501,ADR_DragonSworn_chn01_body01m.dds,ADR_DragonSworn_chn01_body01m.dds,0,0,4,2539,,
5502,ADR_DragonSworn_chn01_boots01.dds,ADR_DragonSworn_chn01_boots01.dds,0,0,4,2540,,
5503,ADR_DragonSworn_chn01_gloves01.dds,ADR_DragonSworn_chn01_gloves01.dds,0,0,4,2541,,
5504,ADR_DragonSworn_chn01_legs01.dds,ADR_DragonSworn_chn01_legs01.dds,0,0,4,2542,,
5505,ADR_DragonSworn_plt01_arms01.dds,ADR_DragonSworn_plt01_arms01.dds,0,0,4,2543,,
5506,ADR_DragonSworn_plt01_body01f.dds,ADR_DragonSworn_plt01_body01f.dds,0,0,4,2544,,
5507,ADR_DragonSworn_plt01_body01m.dds,ADR_DragonSworn_plt01_body01m.dds,0,0,4,2545,,
5508,ADR_DragonSworn_plt01_boots01.dds,ADR_DragonSworn_plt01_boots01.dds,0,0,4,2546,,
5509,ADR_DragonSworn_plt01_gloves01.dds,ADR_DragonSworn_plt01_gloves01.dds,0,0,4,2547,,
5510,ADR_DragonSworn_plt01_legs01.dds,ADR_DragonSworn_plt01_legs01.dds,0,0,4,2548,,
5511,ADR_DragonSworn_rob01_body01f.dds,ADR_DragonSworn_rob01_body01f.dds,0,0,4,2549,,
5512,ADR_DragonSworn_rob01_body01m.dds,ADR_DragonSworn_rob01_body01m.dds,0,0,4,2550,,
5513,ADR_Dragonsworn_Cloak_ornate.dds,ADR_Dragonsworn_Cloak_ornate.dds,0,46,4,0,,
5514,ADR_Dragonsworn_Cloak_standard.dds,ADR_Dragonsworn_Cloak_standard.dds,0,46,4,0,,
5515,ADR_Dragonsworn_Cloak_emblem.dds,ADR_Dragonsworn_Cloak_emblem.dds,0,46,4,0,,
5516,ADR_Hibernia_realmcloak01.dds,ADR_Hibernia_realmcloak01.dds,0,46,4,0,,
5517,ADR_Albion_realmcloak01.dds,ADR_Albion_realmcloak01.dds,0,46,4,0,,
5518,ADR_Midgard_realmcloak01.dds,ADR_Midgard_realmcloak01.dds,0,46,4,0,,
5519,ADR_Dragonsworn_Helm_Leather.dds,ADR_Dragonsworn_Helm_Leather.dds,0,49,4,0,,
5520,ADR_Dragonsworn_Helm_Plate.dds,ADR_Dragonsworn_Helm_Plate.dds,0,49,4,0,,
5521,ADR_Dragonsworn_Helm_Scale.dds,ADR_Dragonsworn_Helm_Scale.dds,0,49,4,0,,
5522,ADR_Dragonsworn_Helm_St_Leather.dds,ADR_Dragonsworn_Helm_St_Leather.dds,0,49,4,0,,
5523,ADR_Dragonsworn_Helm_Chain_Alb.dds,ADR_Dragonsworn_Helm_Chain_Alb.dds,0,49,4,0,,
5524,ADR_Dragonsworn_Helm_Chain_Mid.dds,ADR_Dragonsworn_Helm_Chain_Mid.dds,0,49,4,0,,
5525,ADR_Dragonsworn_Helm_Cloth_Robe.dds,ADR_Dragonsworn_Helm_Cloth_Robe.dds,0,49,4,0,,
5526,ADR_DragonSlayer_Albion_plt01_body01f.dds,ADR_DragonSlayer_Albion_plt01_body01f.dds,0,0,4,2552,,
5527,ADR_DragonSlayer_Albion_plt01_body01m.dds,ADR_DragonSlayer_Albion_plt01_body01m.dds,0,0,4,2553,,
5528,ADR_DragonSlayer_Albion_plt01_boots01.dds,ADR_DragonSlayer_Albion_plt01_boots01.dds,0,0,4,2554,,
5529,ADR_DragonSlayer_Albion_plt01_gloves01.dds,ADR_DragonSlayer_Albion_plt01_gloves01.dds,0,0,4,2555,,
5530,ADR_DragonSlayer_Albion_plt01_arms01.dds,ADR_DragonSlayer_Albion_plt01_arms01.dds,0,0,4,2556,,
5531,ADR_DragonSlayer_Albion_plt01_legs01.dds,ADR_DragonSlayer_Albion_plt01_legs01.dds,0,0,4,2557,,
5532,ADR_DragonSlayer_Albion_std01_body01f.dds,ADR_DragonSlayer_Albion_std01_body01f.dds,0,0,4,2558,,
5533,ADR_DragonSlayer_Albion_std01_body01m.dds,ADR_DragonSlayer_Albion_std01_body01m.dds,0,0,4,2559,,
5534,ADR_DragonSlayer_Albion_std01_boots01.dds,ADR_DragonSlayer_Albion_std01_boots01.dds,0,0,4,2560,,
5535,ADR_DragonSlayer_Albion_std01_gloves01.dds,ADR_DragonSlayer_Albion_std01_gloves01.dds,0,0,4,2561,,
5536,ADR_DragonSlayer_Albion_std01_arms01.dds,ADR_DragonSlayer_Albion_std01_arms01.dds,0,0,4,2562,,
5537,ADR_DragonSlayer_Albion_std01_legs01.dds,ADR_DragonSlayer_Albion_std01_legs01.dds,0,0,4,2563,,
5538,ADR_DragonSlayer_Albion_scl01_body01f.dds,ADR_DragonSlayer_Albion_scl01_body01f.dds,0,0,4,2564,,
5539,ADR_DragonSlayer_Albion_scl01_body01m.dds,ADR_DragonSlayer_Albion_scl01_body01m.dds,0,0,4,2565,,
5540,ADR_DragonSlayer_Albion_scl01_boots01.dds,ADR_DragonSlayer_Albion_scl01_boots01.dds,0,0,4,2566,,
5541,ADR_DragonSlayer_Albion_scl01_gloves01.dds,ADR_DragonSlayer_Albion_scl01_gloves01.dds,0,0,4,2567,,
5542,ADR_DragonSlayer_Albion_scl01_arms01.dds,ADR_DragonSlayer_Albion_scl01_arms01.dds,0,0,4,2568,,
5543,ADR_DragonSlayer_Albion_scl01_legs01.dds,ADR_DragonSlayer_Albion_scl01_legs01.dds,0,0,4,2569,,
5544,ADR_DragonSlayer_Albion_lea01_body01f.dds,ADR_DragonSlayer_Albion_lea01_body01f.dds,0,0,4,2570,,
5545,ADR_DragonSlayer_Albion_lea01_body01m.dds,ADR_DragonSlayer_Albion_lea01_body01m.dds,0,0,4,2571,,
5546,ADR_DragonSlayer_Albion_lea01_boots01.dds,ADR_DragonSlayer_Albion_lea01_boots01.dds,0,0,4,2572,,
5547,ADR_DragonSlayer_Albion_lea01_gloves01.dds,ADR_DragonSlayer_Albion_lea01_gloves01.dds,0,0,4,2573,,
5548,ADR_DragonSlayer_Albion_lea01_arms01.dds,ADR_DragonSlayer_Albion_lea01_arms01.dds,0,0,4,2574,,
5549,ADR_DragonSlayer_Albion_lea01_legs01.dds,ADR_DragonSlayer_Albion_lea01_legs01.dds,0,0,4,2575,,
5550,ADR_DragonSlayer_Albion_chn01_body01f.dds,ADR_DragonSlayer_Albion_chn01_body01f.dds,0,0,4,2576,,
5551,ADR_DragonSlayer_Albion_chn01_body01m.dds,ADR_DragonSlayer_Albion_chn01_body01m.dds,0,0,4,2577,,
5552,ADR_DragonSlayer_Albion_chn01_boots01.dds,ADR_DragonSlayer_Albion_chn01_boots01.dds,0,0,4,2578,,
5553,ADR_DragonSlayer_Albion_chn01_gloves01.dds,ADR_DragonSlayer_Albion_chn01_gloves01.dds,0,0,4,2579,,
5554,ADR_DragonSlayer_Albion_chn01_arms01.dds,ADR_DragonSlayer_Albion_chn01_arms01.dds,0,0,4,2580,,
5555,ADR_DragonSlayer_Albion_chn01_legs01.dds,ADR_DragonSlayer_Albion_chn01_legs01.dds,0,0,4,2581,,
5556,ADR_DragonSlayer_Albion_rob01_body01f.dds,ADR_DragonSlayer_Albion_rob01_body01f.dds,0,0,4,2582,,
5557,ADR_DragonSlayer_Albion_rob01_body01m.dds,ADR_DragonSlayer_Albion_rob01_body01m.dds,0,0,4,2583,,
5558,ADR_DragonSlayer_Albion_rob01_boots01.dds,ADR_DragonSlayer_Albion_rob01_boots01.dds,0,0,4,2584,,
5559,ADR_DragonSlayer_Albion_rob01_gloves01.dds,ADR_DragonSlayer_Albion_rob01_gloves01.dds,0,0,4,2585,,
5560,ADR_DragonSlayer_Albion_rob01_arms01.dds,ADR_DragonSlayer_Albion_rob01_arms01.dds,0,0,4,2586,,
5561,ADR_DragonSlayer_Albion_rob01_legs01.dds,ADR_DragonSlayer_Albion_rob01_legs01.dds,0,0,4,2587,,
5562,ADR_DragonSlayer_Albion_cth01_body01f.dds,ADR_DragonSlayer_Albion_cth01_body01f.dds,0,0,4,2588,,
5563,ADR_DragonSlayer_Albion_cth01_body01m.dds,ADR_DragonSlayer_Albion_cth01_body01m.dds,0,0,4,2589,,
5564,ADR_DragonSlayer_Mid_plt01_body01f.dds,ADR_DragonSlayer_Mid_plt01_body01f.dds,0,0,4,2590,,
5565,ADR_DragonSlayer_Mid_plt01_body01m.dds,ADR_DragonSlayer_Mid_plt01_body01m.dds,0,0,4,2591,,
5566,ADR_DragonSlayer_Mid_plt01_boots01.dds,ADR_DragonSlayer_Mid_plt01_boots01.dds,0,0,4,2592,,
5567,ADR_DragonSlayer_Mid_plt01_gloves01.dds,ADR_DragonSlayer_Mid_plt01_gloves01.dds,0,0,4,2593,,
5568,ADR_DragonSlayer_Mid_plt01_arms01.dds,ADR_DragonSlayer_Mid_plt01_arms01.dds,0,0,4,2594,,
5569,ADR_DragonSlayer_Mid_plt01_legs01.dds,ADR_DragonSlayer_Mid_plt01_legs01.dds,0,0,4,2595,,
5570,ADR_DragonSlayer_Mid_std01_body01f.dds,ADR_DragonSlayer_Mid_std01_body01f.dds,0,0,4,2596,,
5571,ADR_DragonSlayer_Mid_std01_body01m.dds,ADR_DragonSlayer_Mid_std01_body01m.dds,0,0,4,2597,,
5572,ADR_DragonSlayer_Mid_std01_boots01.dds,ADR_DragonSlayer_Mid_std01_boots01.dds,0,0,4,2598,,
5573,ADR_DragonSlayer_Mid_std01_gloves01.dds,ADR_DragonSlayer_Mid_std01_gloves01.dds,0,0,4,2599,,
5574,ADR_DragonSlayer_Mid_std01_arms01.dds,ADR_DragonSlayer_Mid_std01_arms01.dds,0,0,4,2600,,
5575,ADR_DragonSlayer_Mid_std01_legs01.dds,ADR_DragonSlayer_Mid_std01_legs01.dds,0,0,4,2601,,
5576,ADR_DragonSlayer_Mid_scl01_body01f.dds,ADR_DragonSlayer_Mid_scl01_body01f.dds,0,0,4,2602,,
5577,ADR_DragonSlayer_Mid_scl01_body01m.dds,ADR_DragonSlayer_Mid_scl01_body01m.dds,0,0,4,2603,,
5578,ADR_DragonSlayer_Mid_scl01_boots01.dds,ADR_DragonSlayer_Mid_scl01_boots01.dds,0,0,4,2604,,
5579,ADR_DragonSlayer_Mid_scl01_gloves01.dds,ADR_DragonSlayer_Mid_scl01_gloves01.dds,0,0,4,2605,,
5580,ADR_DragonSlayer_Mid_scl01_arms01.dds,ADR_DragonSlayer_Mid_scl01_arms01.dds,0,0,4,2606,,
5581,ADR_DragonSlayer_Mid_scl01_legs01.dds,ADR_DragonSlayer_Mid_scl01_legs01.dds,0,0,4,2607,,
5582,ADR_DragonSlayer_Mid_lea01_body01f.dds,ADR_DragonSlayer_Mid_lea01_body01f.dds,0,0,4,2608,,
5583,ADR_DragonSlayer_Mid_lea01_body01m.dds,ADR_DragonSlayer_Mid_lea01_body01m.dds,0,0,4,2609,,
5584,ADR_DragonSlayer_Mid_lea01_boots01.dds,ADR_DragonSlayer_Mid_lea01_boots01.dds,0,0,4,2610,,
5585,ADR_DragonSlayer_Mid_lea01_gloves01.dds,ADR_DragonSlayer_Mid_lea01_gloves01.dds,0,0,4,2611,,
5586,ADR_DragonSlayer_Mid_lea01_arms01.dds,ADR_DragonSlayer_Mid_lea01_arms01.dds,0,0,4,2612,,
5587,ADR_DragonSlayer_Mid_lea01_legs01.dds,ADR_DragonSlayer_Mid_lea01_legs01.dds,0,0,4,2613,,
5588,ADR_DragonSlayer_Mid_chn01_body01f.dds,ADR_DragonSlayer_Mid_chn01_body01f.dds,0,0,4,2614,,
5589,ADR_DragonSlayer_Mid_chn01_body01m.dds,ADR_DragonSlayer_Mid_chn01_body01m.dds,0,0,4,2615,,
5590,ADR_DragonSlayer_Mid_chn01_boots01.dds,ADR_DragonSlayer_Mid_chn01_boots01.dds,0,0,4,2616,,
5591,ADR_DragonSlayer_Mid_chn01_gloves01.dds,ADR_DragonSlayer_Mid_chn01_gloves01.dds,0,0,4,2617,,
5592,ADR_DragonSlayer_Mid_chn01_arms01.dds,ADR_DragonSlayer_Mid_chn01_arms01.dds,0,0,4,2618,,
5593,ADR_DragonSlayer_Mid_chn01_legs01.dds,ADR_DragonSlayer_Mid_chn01_legs01.dds,0,0,4,2619,,
5594,ADR_DragonSlayer_Mid_rob01_body01f.dds,ADR_DragonSlayer_Mid_rob01_body01f.dds,0,0,4,2620,,
5595,ADR_DragonSlayer_Mid_rob01_body01m.dds,ADR_DragonSlayer_Mid_rob01_body01m.dds,0,0,4,2621,,
5596,ADR_DragonSlayer_Mid_rob01_boots01.dds,ADR_DragonSlayer_Mid_rob01_boots01.dds,0,0,4,2622,,
5597,ADR_DragonSlayer_Mid_rob01_gloves01.dds,ADR_DragonSlayer_Mid_rob01_gloves01.dds,0,0,4,2623,,
5598,ADR_DragonSlayer_Mid_rob01_arms01.dds,ADR_DragonSlayer_Mid_rob01_arms01.dds,0,0,4,2624,,
5599,ADR_DragonSlayer_Mid_rob01_legs01.dds,ADR_DragonSlayer_Mid_rob01_legs01.dds,0,0,4,2625,,
5600,ADR_DragonSlayer_Mid_cth01_body01f.dds,ADR_DragonSlayer_Mid_cth01_body01f.dds,0,0,4,2626,,
5601,ADR_DragonSlayer_Mid_cth01_body01m.dds,ADR_DragonSlayer_Mid_cth01_body01m.dds,0,0,4,2627,,
5602,ADR_DragonSlayer_Albion_PlateHelm.dds,ADR_DragonSlayer_Albion_PlateHelm.dds,0,50,4,,,
5603,ADR_DragonSlayer_Albion_RobeHelm.dds,ADR_DragonSlayer_Albion_RobeHelm.dds,0,50,4,,,
5604,ADR_DragonSlayer_Albion_ScaleHelm.dds,ADR_DragonSlayer_Albion_ScaleHelm.dds,0,50,4,,,
5605,ADR_DragonSlayer_Albion_StuddedHelm.dds,ADR_DragonSlayer_Albion_StuddedHelm.dds,0,50,4,,,
5606,ADR_DragonSlayer_Albion_ChainHelm.dds,ADR_DragonSlayer_Albion_ChainHelm.dds,0,50,4,,,
5607,ADR_DragonSlayer_Albion_LeatherHelm.dds,ADR_DragonSlayer_Albion_LeatherHelm.dds,0,50,4,,,
5608,ADR_Dragonslayer_Hib_Helm_Chain_Alb.dds,ADR_Dragonslayer_Hib_Helm_Chain_Alb.dds,0,50,4,,,
5609,ADR_Dragonslayer_Hib_Helm_Chain_Mid.dds,ADR_Dragonslayer_Hib_Helm_Chain_Mid.dds,0,50,4,,,
5610,ADR_Dragonslayer_Hib_Helm_Cloth_Robe.dds,ADR_Dragonslayer_Hib_Helm_Cloth_Robe.dds,0,50,4,,,
5611,ADR_Dragonslayer_Hib_Helm_Leather.dds,ADR_Dragonslayer_Hib_Helm_Leather.dds,0,50,4,,,
5612,ADR_Dragonslayer_Hib_Helm_Plate.dds,ADR_Dragonslayer_Hib_Helm_Plate.dds,0,50,4,,,
5613,ADR_Dragonslayer_Hib_Helm_Scale.dds,ADR_Dragonslayer_Hib_Helm_Scale.dds,0,50,4,,,
5614,ADR_Dragonslayer_Hib_Helm_St_Leather.dds,ADR_Dragonslayer_Hib_Helm_St_Leather.dds,0,50,4,,,
5615,ADR_Dragonslayer_Mid_Helm_Chain_Alb.dds,ADR_Dragonslayer_Mid_Helm_Chain_Alb.dds,0,50,4,,,
5616,ADR_Dragonslayer_Mid_Helm_Chain_Mid.dds,ADR_Dragonslayer_Mid_Helm_Chain_Mid.dds,0,50,4,,,
5617,ADR_Dragonslayer_Mid_Helm_Cloth_Robe.dds,ADR_Dragonslayer_Mid_Helm_Cloth_Robe.dds,0,50,4,,,
5618,ADR_Dragonslayer_Mid_Helm_Leather.dds,ADR_Dragonslayer_Mid_Helm_Leather.dds,0,50,4,,,
5619,ADR_Dragonslayer_Mid_Helm_Plate.dds,ADR_Dragonslayer_Mid_Helm_Plate.dds,0,50,4,,,
